"Country";"City";"Car type";"Price"
"Germany";"Viersen";"Audi A4";32.46
"Germany";"Viersen";"BMW 3Series";40.29
"Germany";"Viersen";"Volkswagen Polo 3door";39.71
"Germany";"Viersen";"Peugeot 307 5door";44.19
"Germany";"Viersen";"Peugeot 407 5door";38.37
"Germany";"Viersen";"Volkswagen Passat";35.52
"Germany";"Viersen";"Mercedes-Benz E Class";47.27
"Germany";"Viersen";"Peugeot 207 Convertible";45.55
"Germany";"Viersen";"Volkswagen Beetle Convertible";30.79
"Germany";"Viersen";"Alfa Romeo Spider";42.87
"Germany";"Viersen";"BMW Z4 Roadster";49.08
"Germany";"Viersen";"Mercedes-Benz CLK Convertible";35.49
"Germany";"Viersen";"Mercedes-Benz Vito";34.09
"Germany";"Viersen";"Volkswagen Touran";35.79
"Germany";"Viersen";"Renault Espace";35.14
"Germany";"Viersen";"Audi A6 Estate/Wagon";42.82
"Germany";"Viersen";"Mercedes-Benz C Class Estate";35.48
"Germany";"Viersen";"Volvo V50";41.85
"Germany";"Viersen";"Ford Mondeo Estate/Wagon";45.26
"Germany";"Viersen";"Peugeot 307 Estate/Wagon";30.78
"Germany";"Viersen";"Mercedes-Benz E Class Estate";47.09
"Germany";"Viersen";"Alfa Romeo GT";49
"Germany";"Viersen";"Audi TT Coupe";32.47
"Germany";"Viersen";"BMW 3Series Coupe";39.43
"Germany";"Viersen";"BMW X3";41.45
"Germany";"Viersen";"Volvo XC90";31.61
"Germany";"Viersen";"Mercedes-Benz A Class";47.69
"Germany";"Viersen";"Mercedes-Benz C Class";44.03
"Germany";"Viersen";"Ford Focus 5door";38.67
"Germany";"Viersen";"BMW 5Series Estate/Wagon";41.57
"Germany";"Viersen";"BMW 3Series Estate/Wagon";48.79
"Germany";"Viersen";"Audi A4 Estate/Wagon";40.35
"Germany";"Viersen";"Peugeot 407 Estate/Wagon";33.23
"Germany";"Villingen-Schwenningen";"Audi A3 Sportback";40.21
"Germany";"Villingen-Schwenningen";"Audi A4 Estate/Wagon";47.29
"Germany";"Villingen-Schwenningen";"Volkswagen Fox 3door";37.18
"Germany";"Villingen-Schwenningen";"Volkswagen Polo 3door";38.72
"Germany";"Villingen-Schwenningen";"Volkswagen Golf 3door";36.77
"Germany";"Villingen-Schwenningen";"Opel Astra 3door";35.61
"Germany";"Villingen-Schwenningen";"Mercedes-Benz A Class";47.01
"Germany";"Villingen-Schwenningen";"Mercedes-Benz S Class";38.49
"Germany";"Villingen-Schwenningen";"Mercedes-Benz E Class";48.82
"Germany";"Villingen-Schwenningen";"Mercedes-Benz C Class";48.17
"Germany";"Villingen-Schwenningen";"Volkswagen Sharan";35.22
"Germany";"Villingen-Schwenningen";"Mercedes-Benz Vito";40.44
"Germany";"Villingen-Schwenningen";"Opel Vectra Estate/Wagon";30.41
"Germany";"Villingen-Schwenningen";"Opel Corsa 3door";39.38
"Germany";"Villingen-Schwenningen";"Volkswagen Beetle";38.63
"Germany";"Villingen-Schwenningen";"Opel Astra 5door";44.02
"Germany";"Villingen-Schwenningen";"Volkswagen Golf 5door";43.65
"Germany";"Villingen-Schwenningen";"Volkswagen Passat";31.69
"Germany";"Villingen-Schwenningen";"Audi A4";33.8
"Germany";"Villingen-Schwenningen";"Audi A6";37.6
"Germany";"Villingen-Schwenningen";"BMW 5Series";39.01
"Germany";"Villingen-Schwenningen";"Volkswagen Phaeton";36.81
"Germany";"Villingen-Schwenningen";"Audi A3";46.04
"Germany";"Villingen-Schwenningen";"Volkswagen Touran";34.28
"Germany";"Villingen-Schwenningen";"Volkswagen Caravelle";40.46
"Germany";"Villingen-Schwenningen";"Volkswagen Golf Estate/Wagon";43.17
"Germany";"Villingen-Schwenningen";"Volkswagen Passat Estate/Wagon";39.28
"Germany";"Villingen-Schwenningen";"Mercedes-Benz C Class Estate";44.35
"Germany";"Villingen-Schwenningen";"Mercedes-Benz E Class Estate";40.55
"Germany";"Villingen-Schwenningen";"BMW 1Series";32.83
"Germany";"Villingen-Schwenningen";"Subaru Forester";38
"Germany";"Villingen-Schwenningen";"BMW 3Series";32.42
"Germany";"Villingen-Schwenningen";"Peugeot 307 5door";41.51
"Germany";"Villingen-Schwenningen";"Peugeot 407 5door";40.97
"Germany";"Villingen-Schwenningen";"Peugeot 207 Convertible";41.3
"Germany";"Villingen-Schwenningen";"Volkswagen Beetle Convertible";37.45
"Germany";"Villingen-Schwenningen";"Alfa Romeo Spider";47.65
"Germany";"Villingen-Schwenningen";"BMW Z4 Roadster";40.93
"Germany";"Villingen-Schwenningen";"Mercedes-Benz CLK Convertible";40.08
"Germany";"Villingen-Schwenningen";"Renault Espace";43.75
"Germany";"Villingen-Schwenningen";"Audi A6 Estate/Wagon";44.94
"Germany";"Villingen-Schwenningen";"Volvo V50";48.18
"Germany";"Villingen-Schwenningen";"Ford Mondeo Estate/Wagon";37.88
"Germany";"Villingen-Schwenningen";"Peugeot 307 Estate/Wagon";41.04
"Germany";"Villingen-Schwenningen";"Alfa Romeo GT";33.24
"Germany";"Villingen-Schwenningen";"Audi TT Coupe";46.06
"Germany";"Villingen-Schwenningen";"BMW 3Series Coupe";45.9
"Germany";"Villingen-Schwenningen";"BMW X3";41.8
"Germany";"Villingen-Schwenningen";"Volvo XC90";46.81
"Germany";"Villingen-Schwenningen";"Ford Focus 5door";46.72
"Germany";"Villingen-Schwenningen";"BMW 5Series Estate/Wagon";32.98
"Germany";"Villingen-Schwenningen";"BMW 3Series Estate/Wagon";33.92
"Germany";"Villingen-Schwenningen";"Peugeot 407 Estate/Wagon";48.85
"Germany";"Villingen-Schwenningen";"Opel Meriva";30.04
"Germany";"Villingen-Schwenningen";"Audi A8";41.03
"Germany";"Villingen-Schwenningen";"Opel Vectra";36.83
"Germany";"Villingen-Schwenningen";"Volkswagen Golf Plus";35.5
"Germany";"Villingen-Schwenningen";"Daewoo Matiz 3door";34.02
"Germany";"Villingen-Schwenningen";"Ford Mondeo";46.62
"Germany";"Villingen-Schwenningen";"Opel Vivaro";39.3
"Germany";"Villingen-Schwenningen";"Opel Zafira";35.21
"Germany";"Villingen-Schwenningen";"Opel Astra Estate/Wagon";39.43
"Germany";"Waiblingen";"BMW 1Series";39.3
"Germany";"Waiblingen";"Subaru Forester";46.84
"Germany";"Waiblingen";"Volkswagen Golf 5door";38.7
"Germany";"Waiblingen";"BMW 5Series";42.14
"Germany";"Waiblingen";"Audi A4";37.37
"Germany";"Waiblingen";"BMW 3Series";37.07
"Germany";"Waiblingen";"Volkswagen Polo 3door";45.56
"Germany";"Waiblingen";"Peugeot 307 5door";35.95
"Germany";"Waiblingen";"Peugeot 407 5door";31.6
"Germany";"Waiblingen";"Volkswagen Passat";31.03
"Germany";"Waiblingen";"Mercedes-Benz E Class";42.81
"Germany";"Waiblingen";"Peugeot 207 Convertible";39.39
"Germany";"Waiblingen";"Volkswagen Beetle Convertible";37.55
"Germany";"Waiblingen";"Alfa Romeo Spider";38.58
"Germany";"Waiblingen";"BMW Z4 Roadster";41.23
"Germany";"Waiblingen";"Mercedes-Benz CLK Convertible";49.32
"Germany";"Waiblingen";"Mercedes-Benz Vito";47.26
"Germany";"Waiblingen";"Volkswagen Touran";45.97
"Germany";"Waiblingen";"Renault Espace";44.95
"Germany";"Waiblingen";"Audi A6 Estate/Wagon";34.53
"Germany";"Waiblingen";"Mercedes-Benz C Class Estate";40.7
"Germany";"Waiblingen";"Volvo V50";43.88
"Germany";"Waiblingen";"Ford Mondeo Estate/Wagon";39.97
"Germany";"Waiblingen";"Peugeot 307 Estate/Wagon";32.68
"Germany";"Waiblingen";"Mercedes-Benz E Class Estate";47.82
"Germany";"Waiblingen";"Alfa Romeo GT";43.9
"Germany";"Waiblingen";"Audi TT Coupe";37.37
"Germany";"Waiblingen";"BMW 3Series Coupe";43.34
"Germany";"Waiblingen";"BMW X3";41.7
"Germany";"Waiblingen";"Volvo XC90";41.51
"Germany";"Waiblingen";"Mercedes-Benz A Class";36.56
"Germany";"Waiblingen";"Mercedes-Benz C Class";40.52
"Germany";"Waiblingen";"Ford Focus 5door";33.4
"Germany";"Waiblingen";"BMW 5Series Estate/Wagon";33.92
"Germany";"Waiblingen";"BMW 3Series Estate/Wagon";44.46
"Germany";"Waiblingen";"Audi A4 Estate/Wagon";37.8
"Germany";"Waiblingen";"Peugeot 407 Estate/Wagon";49.36
"Germany";"Waiblingen";"Opel Corsa 3door";30.73
"Germany";"Waiblingen";"Volkswagen Beetle";36.06
"Germany";"Waiblingen";"Opel Astra 5door";49.01
"Germany";"Waiblingen";"Audi A6";41.54
"Germany";"Waiblingen";"Volkswagen Phaeton";45.47
"Germany";"Waiblingen";"Audi A3";32.11
"Germany";"Waiblingen";"Volkswagen Sharan";37.75
"Germany";"Waiblingen";"Volkswagen Caravelle";31.48
"Germany";"Waiblingen";"Volkswagen Golf Estate/Wagon";46.36
"Germany";"Waiblingen";"Volkswagen Passat Estate/Wagon";39.48
"Germany";"Waldheim";"Audi A3 Sportback";38.88
"Germany";"Waldheim";"Audi A4 Estate/Wagon";38.45
"Germany";"Waldheim";"Volkswagen Fox 3door";34.26
"Germany";"Waldheim";"Volkswagen Polo 3door";49.78
"Germany";"Waldheim";"Volkswagen Golf 3door";44.97
"Germany";"Waldheim";"Opel Astra 3door";32.46
"Germany";"Waldheim";"Mercedes-Benz A Class";45.95
"Germany";"Waldheim";"Mercedes-Benz S Class";42.02
"Germany";"Waldheim";"Mercedes-Benz E Class";40.9
"Germany";"Waldheim";"Mercedes-Benz C Class";42.93
"Germany";"Waldheim";"Volkswagen Sharan";30.87
"Germany";"Waldheim";"Mercedes-Benz Vito";44.82
"Germany";"Waldheim";"Opel Vectra Estate/Wagon";39.86
"Germany";"Waldkraiburg";"Opel Corsa 3door";43.32
"Germany";"Waldkraiburg";"Volkswagen Polo 3door";39.59
"Germany";"Waldkraiburg";"Volkswagen Beetle";43.76
"Germany";"Waldkraiburg";"Opel Astra 5door";43.67
"Germany";"Waldkraiburg";"Volkswagen Golf 5door";42.65
"Germany";"Waldkraiburg";"Volkswagen Passat";31.77
"Germany";"Waldkraiburg";"Audi A4";49.57
"Germany";"Waldkraiburg";"Mercedes-Benz C Class";40.62
"Germany";"Waldkraiburg";"Audi A6";44.32
"Germany";"Waldkraiburg";"BMW 5Series";42.22
"Germany";"Waldkraiburg";"Mercedes-Benz E Class";32.83
"Germany";"Waldkraiburg";"Volkswagen Phaeton";44.07
"Germany";"Waldkraiburg";"Audi A3";42.98
"Germany";"Waldkraiburg";"Volkswagen Touran";32.76
"Germany";"Waldkraiburg";"Volkswagen Sharan";40.67
"Germany";"Waldkraiburg";"Volkswagen Caravelle";44.79
"Germany";"Waldkraiburg";"Volkswagen Golf Estate/Wagon";40.03
"Germany";"Waldkraiburg";"Volkswagen Passat Estate/Wagon";48.32
"Germany";"Waldkraiburg";"Audi A4 Estate/Wagon";41.18
"Germany";"Waldkraiburg";"Mercedes-Benz C Class Estate";40.15
"Germany";"Waldkraiburg";"Mercedes-Benz E Class Estate";48.35
"Germany";"Walsrode";"Opel Corsa 3door";45.08
"Germany";"Walsrode";"Volkswagen Polo 3door";31.14
"Germany";"Walsrode";"Volkswagen Beetle";33.47
"Germany";"Walsrode";"Opel Astra 5door";46.92
"Germany";"Walsrode";"Volkswagen Golf 5door";49.2
"Germany";"Walsrode";"Volkswagen Passat";32.72
"Germany";"Walsrode";"Audi A4";46.47
"Germany";"Walsrode";"Mercedes-Benz C Class";36.01
"Germany";"Walsrode";"Audi A6";33.82
"Germany";"Walsrode";"BMW 5Series";34.73
"Germany";"Walsrode";"Mercedes-Benz E Class";37.96
"Germany";"Walsrode";"Volkswagen Phaeton";33.4
"Germany";"Walsrode";"Audi A3";32.8
"Germany";"Walsrode";"Volkswagen Touran";44.06
"Germany";"Walsrode";"Volkswagen Sharan";32.05
"Germany";"Walsrode";"Volkswagen Caravelle";42.45
"Germany";"Walsrode";"Volkswagen Golf Estate/Wagon";39.06
"Germany";"Walsrode";"Volkswagen Passat Estate/Wagon";42.94
"Germany";"Walsrode";"Audi A4 Estate/Wagon";48.85
"Germany";"Walsrode";"Mercedes-Benz C Class Estate";32.45
"Germany";"Walsrode";"Mercedes-Benz E Class Estate";45.92
"Germany";"Walsrode";"BMW 1Series";37.67
"Germany";"Walsrode";"Subaru Forester";40.75
"Germany";"Walsrode";"BMW 3Series";42.14
"Germany";"Walsrode";"Peugeot 307 5door";39.28
"Germany";"Walsrode";"Peugeot 407 5door";34.43
"Germany";"Walsrode";"Peugeot 207 Convertible";47.69
"Germany";"Walsrode";"Volkswagen Beetle Convertible";46.67
"Germany";"Walsrode";"Alfa Romeo Spider";38.99
"Germany";"Walsrode";"BMW Z4 Roadster";47.68
"Germany";"Walsrode";"Mercedes-Benz CLK Convertible";34.1
"Germany";"Walsrode";"Mercedes-Benz Vito";38.94
"Germany";"Walsrode";"Renault Espace";37.42
"Germany";"Walsrode";"Audi A6 Estate/Wagon";37.02
"Germany";"Walsrode";"Volvo V50";41.14
"Germany";"Walsrode";"Ford Mondeo Estate/Wagon";45.82
"Germany";"Walsrode";"Peugeot 307 Estate/Wagon";33.35
"Germany";"Walsrode";"Alfa Romeo GT";37.94
"Germany";"Walsrode";"Audi TT Coupe";36.8
"Germany";"Walsrode";"BMW 3Series Coupe";49.84
"Germany";"Walsrode";"BMW X3";49.41
"Germany";"Walsrode";"Volvo XC90";42.1
"Germany";"Walsrode";"Mercedes-Benz A Class";37.6
"Germany";"Walsrode";"Ford Focus 5door";36.99
"Germany";"Walsrode";"BMW 5Series Estate/Wagon";30.99
"Germany";"Walsrode";"BMW 3Series Estate/Wagon";32.85
"Germany";"Walsrode";"Peugeot 407 Estate/Wagon";44.5
"Germany";"Waren Mueritz";"Audi A3 Sportback";41.37
"Germany";"Waren Mueritz";"Audi A4 Estate/Wagon";35.12
"Germany";"Waren Mueritz";"Volkswagen Fox 3door";31.6
"Germany";"Waren Mueritz";"Volkswagen Polo 3door";46.37
"Germany";"Waren Mueritz";"Volkswagen Golf 3door";47.1
"Germany";"Waren Mueritz";"Opel Astra 3door";46.87
"Germany";"Waren Mueritz";"Mercedes-Benz A Class";40.52
"Germany";"Waren Mueritz";"Mercedes-Benz S Class";34.24
"Germany";"Waren Mueritz";"Mercedes-Benz E Class";38.37
"Germany";"Waren Mueritz";"Mercedes-Benz C Class";31.99
"Germany";"Waren Mueritz";"Volkswagen Sharan";37.45
"Germany";"Waren Mueritz";"Mercedes-Benz Vito";39.23
"Germany";"Waren Mueritz";"Opel Vectra Estate/Wagon";38
"Germany";"Waren Mueritz";"BMW 1Series";43.59
"Germany";"Waren Mueritz";"Subaru Forester";48.42
"Germany";"Waren Mueritz";"Volkswagen Golf 5door";37.39
"Germany";"Waren Mueritz";"BMW 5Series";45.36
"Germany";"Waren Mueritz";"Audi A4";30.93
"Germany";"Waren Mueritz";"BMW 3Series";33.51
"Germany";"Waren Mueritz";"Peugeot 307 5door";34.66
"Germany";"Waren Mueritz";"Peugeot 407 5door";34.06
"Germany";"Waren Mueritz";"Volkswagen Passat";48.75
"Germany";"Waren Mueritz";"Peugeot 207 Convertible";31.67
"Germany";"Waren Mueritz";"Volkswagen Beetle Convertible";34.93
"Germany";"Waren Mueritz";"Alfa Romeo Spider";40.32
"Germany";"Waren Mueritz";"BMW Z4 Roadster";34.89
"Germany";"Waren Mueritz";"Mercedes-Benz CLK Convertible";40.07
"Germany";"Waren Mueritz";"Volkswagen Touran";44.42
"Germany";"Waren Mueritz";"Renault Espace";42.26
"Germany";"Waren Mueritz";"Audi A6 Estate/Wagon";34.68
"Germany";"Waren Mueritz";"Mercedes-Benz C Class Estate";33.69
"Germany";"Waren Mueritz";"Volvo V50";35.43
"Germany";"Waren Mueritz";"Ford Mondeo Estate/Wagon";41.09
"Germany";"Waren Mueritz";"Peugeot 307 Estate/Wagon";39.9
"Germany";"Waren Mueritz";"Mercedes-Benz E Class Estate";40.73
"Germany";"Waren Mueritz";"Alfa Romeo GT";42.72
"Germany";"Waren Mueritz";"Audi TT Coupe";44.7
"Germany";"Waren Mueritz";"BMW 3Series Coupe";40.7
"Germany";"Waren Mueritz";"BMW X3";39.41
"Germany";"Waren Mueritz";"Volvo XC90";35.42
"Germany";"Waren Mueritz";"Ford Focus 5door";44.12
"Germany";"Waren Mueritz";"BMW 5Series Estate/Wagon";38.5
"Germany";"Waren Mueritz";"BMW 3Series Estate/Wagon";31.92
"Germany";"Waren Mueritz";"Peugeot 407 Estate/Wagon";37.86
"Germany";"Waren Mueritz";"Opel Corsa 3door";43.77
"Germany";"Waren Mueritz";"Volkswagen Beetle";37.89
"Germany";"Waren Mueritz";"Opel Astra 5door";41
"Germany";"Waren Mueritz";"Audi A6";42.25
"Germany";"Waren Mueritz";"Volkswagen Phaeton";35.84
"Germany";"Waren Mueritz";"Audi A3";45.86
"Germany";"Waren Mueritz";"Volkswagen Caravelle";44.84
"Germany";"Waren Mueritz";"Volkswagen Golf Estate/Wagon";46.37
"Germany";"Waren Mueritz";"Volkswagen Passat Estate/Wagon";39.66
"Germany";"Warstein";"Audi A3 Sportback";36.34
"Germany";"Warstein";"Audi A4 Estate/Wagon";36.02
"Germany";"Warstein";"Volkswagen Fox 3door";39.51
"Germany";"Warstein";"Volkswagen Polo 3door";36.49
"Germany";"Warstein";"Volkswagen Golf 3door";48.23
"Germany";"Warstein";"Opel Astra 3door";39.88
"Germany";"Warstein";"Mercedes-Benz A Class";49.63
"Germany";"Warstein";"Mercedes-Benz S Class";40.49
"Germany";"Warstein";"Mercedes-Benz E Class";34.96
"Germany";"Warstein";"Mercedes-Benz C Class";38.19
"Germany";"Warstein";"Volkswagen Sharan";34.92
"Germany";"Warstein";"Mercedes-Benz Vito";36.43
"Germany";"Warstein";"Opel Vectra Estate/Wagon";33.95
"Germany";"Wasserburg";"Audi A3 Sportback";33.59
"Germany";"Wasserburg";"Audi A4 Estate/Wagon";33.02
"Germany";"Wasserburg";"Volkswagen Fox 3door";44.83
"Germany";"Wasserburg";"Volkswagen Polo 3door";33.7
"Germany";"Wasserburg";"Volkswagen Golf 3door";40.53
"Germany";"Wasserburg";"Opel Astra 3door";30.72
"Germany";"Wasserburg";"Mercedes-Benz A Class";45
"Germany";"Wasserburg";"Mercedes-Benz S Class";47.04
"Germany";"Wasserburg";"Mercedes-Benz E Class";38.17
"Germany";"Wasserburg";"Mercedes-Benz C Class";47.62
"Germany";"Wasserburg";"Volkswagen Sharan";36.82
"Germany";"Wasserburg";"Mercedes-Benz Vito";48.34
"Germany";"Wasserburg";"Opel Vectra Estate/Wagon";31.11
"Germany";"Wedel";"BMW 1Series";36.55
"Germany";"Wedel";"Subaru Forester";31.77
"Germany";"Wedel";"Volkswagen Golf 5door";43.1
"Germany";"Wedel";"BMW 5Series";33.35
"Germany";"Wedel";"Audi A4";34.21
"Germany";"Wedel";"BMW 3Series";33.75
"Germany";"Wedel";"Volkswagen Polo 3door";47.73
"Germany";"Wedel";"Peugeot 307 5door";41.24
"Germany";"Wedel";"Peugeot 407 5door";44.83
"Germany";"Wedel";"Volkswagen Passat";40.5
"Germany";"Wedel";"Mercedes-Benz E Class";47.93
"Germany";"Wedel";"Peugeot 207 Convertible";30.92
"Germany";"Wedel";"Volkswagen Beetle Convertible";30.09
"Germany";"Wedel";"Alfa Romeo Spider";46.11
"Germany";"Wedel";"BMW Z4 Roadster";33.59
"Germany";"Wedel";"Mercedes-Benz CLK Convertible";46.13
"Germany";"Wedel";"Mercedes-Benz Vito";48.67
"Germany";"Wedel";"Volkswagen Touran";35.33
"Germany";"Wedel";"Renault Espace";38.5
"Germany";"Wedel";"Audi A6 Estate/Wagon";31.62
"Germany";"Wedel";"Mercedes-Benz C Class Estate";38.06
"Germany";"Wedel";"Volvo V50";30.18
"Germany";"Wedel";"Ford Mondeo Estate/Wagon";42.78
"Germany";"Wedel";"Peugeot 307 Estate/Wagon";38.18
"Germany";"Wedel";"Mercedes-Benz E Class Estate";42.27
"Germany";"Wedel";"Alfa Romeo GT";39.7
"Germany";"Wedel";"Audi TT Coupe";46.45
"Germany";"Wedel";"BMW 3Series Coupe";34.63
"Germany";"Wedel";"BMW X3";38.17
"Germany";"Wedel";"Volvo XC90";33.14
"Germany";"Wedel";"Mercedes-Benz A Class";31.99
"Germany";"Wedel";"Mercedes-Benz C Class";32.6
"Germany";"Wedel";"Ford Focus 5door";43.81
"Germany";"Wedel";"BMW 5Series Estate/Wagon";47.65
"Germany";"Wedel";"BMW 3Series Estate/Wagon";44.15
"Germany";"Wedel";"Audi A4 Estate/Wagon";39.53
"Germany";"Wedel";"Peugeot 407 Estate/Wagon";41.79
"Germany";"Wedel";"Opel Corsa 3door";30.59
"Germany";"Wedel";"Volkswagen Beetle";45.12
"Germany";"Wedel";"Opel Astra 5door";45.68
"Germany";"Wedel";"Audi A6";40.78
"Germany";"Wedel";"Volkswagen Phaeton";47.62
"Germany";"Wedel";"Audi A3";33.17
"Germany";"Wedel";"Volkswagen Sharan";40.7
"Germany";"Wedel";"Volkswagen Caravelle";48.31
"Germany";"Wedel";"Volkswagen Golf Estate/Wagon";36.66
"Germany";"Wedel";"Volkswagen Passat Estate/Wagon";42.94
"Germany";"Weeze";"Opel Corsa 3door";45.41
"Germany";"Weeze";"Volkswagen Polo 3door";37.97
"Germany";"Weeze";"Volkswagen Beetle";38.83
"Germany";"Weeze";"Opel Astra 5door";35.34
"Germany";"Weeze";"Volkswagen Golf 5door";34.34
"Germany";"Weeze";"Volkswagen Passat";44.22
"Germany";"Weeze";"Audi A4";46.61
"Germany";"Weeze";"Mercedes-Benz C Class";35.43
"Germany";"Weeze";"Audi A6";34.78
"Germany";"Weeze";"BMW 5Series";47.78
"Germany";"Weeze";"Mercedes-Benz E Class";40.08
"Germany";"Weeze";"Volkswagen Phaeton";46.22
"Germany";"Weeze";"Audi A3";37.88
"Germany";"Weeze";"Volkswagen Touran";44.82
"Germany";"Weeze";"Volkswagen Sharan";31.84
"Germany";"Weeze";"Volkswagen Caravelle";36.52
"Germany";"Weeze";"Volkswagen Golf Estate/Wagon";47.43
"Germany";"Weeze";"Volkswagen Passat Estate/Wagon";43.14
"Germany";"Weeze";"Audi A4 Estate/Wagon";31.07
"Germany";"Weeze";"Mercedes-Benz C Class Estate";31.14
"Germany";"Weeze";"Mercedes-Benz E Class Estate";41.96
"Germany";"Weeze";"BMW 1Series";38.28
"Germany";"Weeze";"Subaru Forester";47.58
"Germany";"Weeze";"BMW 3Series";41.34
"Germany";"Weeze";"Peugeot 307 5door";35.83
"Germany";"Weeze";"Peugeot 407 5door";32.91
"Germany";"Weeze";"Peugeot 207 Convertible";46.26
"Germany";"Weeze";"Volkswagen Beetle Convertible";43.75
"Germany";"Weeze";"Alfa Romeo Spider";34.84
"Germany";"Weeze";"BMW Z4 Roadster";32.36
"Germany";"Weeze";"Mercedes-Benz CLK Convertible";32.81
"Germany";"Weeze";"Mercedes-Benz Vito";45.99
"Germany";"Weeze";"Renault Espace";32.04
"Germany";"Weeze";"Audi A6 Estate/Wagon";39.76
"Germany";"Weeze";"Volvo V50";41.13
"Germany";"Weeze";"Ford Mondeo Estate/Wagon";46.94
"Germany";"Weeze";"Peugeot 307 Estate/Wagon";39.41
"Germany";"Weeze";"Alfa Romeo GT";43.51
"Germany";"Weeze";"Audi TT Coupe";43.03
"Germany";"Weeze";"BMW 3Series Coupe";49.84
"Germany";"Weeze";"BMW X3";40.89
"Germany";"Weeze";"Volvo XC90";40.57
"Germany";"Weeze";"Mercedes-Benz A Class";31.1
"Germany";"Weeze";"Ford Focus 5door";36.45
"Germany";"Weeze";"BMW 5Series Estate/Wagon";42.61
"Germany";"Weeze";"BMW 3Series Estate/Wagon";48.49
"Germany";"Weeze";"Peugeot 407 Estate/Wagon";35.15
"Germany";"Weeze";"Volkswagen Fox 3door";40.25
"Germany";"Weeze";"Ford Focus 3door";45.67
"Germany";"Weeze";"Mercedes-Benz B Class";49.3
"Germany";"Weeze";"Mercedes-Benz S Class";42.82
"Germany";"Weeze";"Mercedes-Benz SLK Class";46.86
"Germany";"Weeze";"Mercedes-Benz Viano";37.37
"Germany";"Weeze";"Mercedes-Benz Sprinter";38.53
"Germany";"Weeze";"Ford Focus Estate/Wagon";45.21
"Germany";"Weeze";"Opel Vectra Estate/Wagon";39.86
"Germany";"Weeze";"Mercedes-Benz M Class";46.32
"Germany";"Weiden";"Opel Corsa 3door";42.37
"Germany";"Weiden";"Volkswagen Polo 3door";37.94
"Germany";"Weiden";"Volkswagen Beetle";40.06
"Germany";"Weiden";"Opel Astra 5door";37.1
"Germany";"Weiden";"Volkswagen Golf 5door";36.02
"Germany";"Weiden";"Volkswagen Passat";38.36
"Germany";"Weiden";"Audi A4";36.36
"Germany";"Weiden";"Mercedes-Benz C Class";30.18
"Germany";"Weiden";"Audi A6";46.63
"Germany";"Weiden";"BMW 5Series";49.54
